participant_id	ethRT_q1	ethRT_q2	ethRT_q3	ethRT_q4	ethRT_q5	ethRT_q6	finRT_q1	finRT_q2	finRT_q3	finRT_q4	finRT_q5	finRT_q6	heaRT_q1	heaRT_q2	heaRT_q3	heaRT_q4	heaRT_q5	heaRT_q6	recRT_q1	recRT_q2	recRT_q3	recRT_q4	recRT_q5	recRT_q6	socRT_q1	socRT_q2	socRT_q3	socRT_q4	socRT_q5	socRT_q6
sub-264	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	7.000000	1.000000	7.000000	1.000000	7.000000	1.000000	7.000000	7.000000	7.000000	7.000000	7.000000	7.000000	5.000000	7.000000	7.000000	7.000000	7.000000	7.000000	4.000000	4.000000	7.000000	1.000000	7.000000	7.000000
sub-265	1.000000	1.000000	3.000000	2.000000	2.000000	3.000000	4.000000	4.000000	4.000000	2.000000	3.000000	3.000000	2.000000	2.000000	3.000000	5.000000	3.000000	3.000000	3.000000	4.000000	4.000000	4.000000	3.000000	3.000000	3.000000	2.000000	2.000000	5.000000	4.000000	5.000000
sub-266	2.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	5.000000	1.000000	3.000000	1.000000	4.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	4.000000	1.000000	1.000000	1.000000	1.000000	1.000000	2.000000	2.000000	6.000000	5.000000	5.000000	5.000000
sub-267	4.000000	4.000000	4.000000	3.000000	3.000000	2.000000	6.000000	4.000000	5.000000	3.000000	4.000000	4.000000	4.000000	4.000000	5.000000	5.000000	4.000000	4.000000	1.000000	2.000000	3.000000	4.000000	5.000000	4.000000	4.000000	4.000000	4.000000	4.000000	4.000000	5.000000
sub-268	4.000000	4.000000	4.000000	1.000000	4.000000	2.000000	4.000000	4.000000	4.000000	4.000000	4.000000	4.000000	2.000000	6.000000	1.000000	1.000000	7.000000	7.000000	7.000000	5.000000	4.000000	4.000000	4.000000	4.000000	7.000000	1.000000	4.000000	1.000000	5.000000	4.000000
sub-269	1.000000	1.000000	1.000000	2.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	5.000000	5.000000	5.000000	2.000000	1.000000	2.000000
sub-270	2.000000	2.000000	2.000000	2.000000	2.000000	2.000000	2.000000	3.000000	3.000000	3.000000	3.000000	3.000000	3.000000	3.000000	3.000000	3.000000	3.000000	3.000000	2.000000	3.000000	3.000000	3.000000	3.000000	3.000000	2.000000	3.000000	3.000000	3.000000	3.000000	2.000000
sub-271	3.000000	2.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	4.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	5.000000	4.000000	5.000000	4.000000	1.000000	1.000000
sub-272	1.000000	1.000000	1.000000	3.000000	1.000000	2.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	3.000000	2.000000	6.000000	3.000000	5.000000	2.000000	2.000000	1.000000	1.000000	1.000000	1.000000	1.000000	6.000000	6.000000	6.000000	5.000000	4.000000	5.000000
sub-273	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	7.000000	1.000000	5.000000	1.000000	5.000000	3.000000	6.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	7.000000	4.000000	5.000000	5.000000	7.000000	7.000000
sub-274	6.000000	1.000000	1.000000	5.000000	1.000000	6.000000	5.000000	6.000000	6.000000	6.000000	6.000000	6.000000	7.000000	6.000000	5.000000	1.000000	6.000000	6.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	7.000000	6.000000	6.000000	6.000000	6.000000	6.000000
sub-275	1.000000	2.000000	1.000000	1.000000	1.000000	3.000000	1.000000	3.000000	4.000000	1.000000	1.000000	5.000000	1.000000	2.000000	2.000000	1.000000	5.000000	5.000000	5.000000	3.000000	2.000000	5.000000	5.000000	5.000000	7.000000	7.000000	7.000000	6.000000	7.000000	7.000000
sub-276	7.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	7.000000	1.000000	1.000000	1.000000	1.000000	1.000000	7.000000	6.000000	7.000000	7.000000	1.000000	1.000000
sub-277	3.000000	1.000000	1.000000	5.000000	1.000000	3.000000	1.000000	1.000000	1.000000	1.000000	1.000000	5.000000	1.000000	5.000000	5.000000	1.000000	6.000000	6.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	7.000000	6.000000	5.000000	6.000000	6.000000	6.000000
sub-278	5.000000	4.000000	4.000000	1.000000	3.000000	6.000000	4.000000	6.000000	6.000000	6.000000	4.000000	3.000000	4.000000	7.000000	4.000000	5.000000	5.000000	5.000000	5.000000	6.000000	3.000000	5.000000	6.000000	6.000000	3.000000	6.000000	5.000000	5.000000	6.000000	4.000000
sub-279	6.000000	6.000000	3.000000	6.000000	6.000000	6.000000	4.000000	6.000000	6.000000	3.000000	5.000000	3.000000	2.000000	1.000000	1.000000	1.000000	1.000000	1.000000	4.000000	4.000000	6.000000	3.000000	3.000000	2.000000	5.000000	4.000000	5.000000	6.000000	6.000000	6.000000
sub-280	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	5.000000	1.000000	6.000000	1.000000	1.000000	1.000000
sub-281	4.000000	3.000000	3.000000	3.000000	3.000000	3.000000	3.000000	3.000000	2.000000	2.000000	2.000000	2.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	3.000000	3.000000	5.000000	5.000000	4.000000	4.000000
sub-282	3.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	2.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	3.000000	1.000000	1.000000	1.000000	1.000000	1.000000	7.000000	5.000000	6.000000	6.000000	5.000000	6.000000
sub-283	1.000000	1.000000	1.000000	1.000000	2.000000	1.000000	1.000000	2.000000	1.000000	1.000000	1.000000	1.000000	1.000000	7.000000	1.000000	1.000000	3.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	6.000000	4.000000	2.000000	5.000000	1.000000	4.000000
sub-284	6.000000	6.000000	5.000000	5.000000	5.000000	5.000000	5.000000	5.000000	6.000000	6.000000	5.000000	5.000000	5.000000	5.000000	6.000000	6.000000	6.000000	6.000000	6.000000	5.000000	5.000000	5.000000	6.000000	6.000000	6.000000	6.000000	6.000000	6.000000	4.000000	5.000000
sub-285	4.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	3.000000	6.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	2.000000	6.000000	6.000000	2.000000	1.000000	1.000000
sub-286	4.000000	4.000000	3.000000	1.000000	3.000000	3.000000	3.000000	3.000000	3.000000	4.000000	5.000000	5.000000	1.000000	2.000000	2.000000	2.000000	2.000000	1.000000	2.000000	5.000000	7.000000	2.000000	4.000000	3.000000	3.000000	3.000000	2.000000	1.000000	1.000000	2.000000
sub-287	1.000000	1.000000	1.000000	2.000000	1.000000	1.000000	1.000000	3.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	7.000000	3.000000	6.000000	3.000000	1.000000	2.000000
sub-288	5.000000	1.000000	1.000000	1.000000	1.000000	3.000000	5.000000	4.000000	6.000000	3.000000	6.000000	3.000000	1.000000	5.000000	1.000000	1.000000	6.000000	5.000000	5.000000	6.000000	2.000000	2.000000	2.000000	1.000000	5.000000	5.000000	2.000000	6.000000	1.000000	1.000000
sub-289	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	7.000000	3.000000	1.000000	2.000000	1.000000	1.000000
sub-290	4.000000	1.000000	1.000000	1.000000	1.000000	7.000000	1.000000	6.000000	1.000000	6.000000	1.000000	5.000000	2.000000	5.000000	1.000000	1.000000	1.000000	1.000000	2.000000	1.000000	1.000000	1.000000	1.000000	1.000000	7.000000	6.000000	6.000000	6.000000	7.000000	6.000000
sub-291	3.000000	1.000000	1.000000	3.000000	1.000000	7.000000	4.000000	5.000000	4.000000	4.000000	3.000000	5.000000	3.000000	1.000000	1.000000	1.000000	1.000000	1.000000	2.000000	2.000000	5.000000	7.000000	7.000000	7.000000	5.000000	7.000000	2.000000	7.000000	5.000000	3.000000
sub-292	2.000000	1.000000	1.000000	2.000000	1.000000	2.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	5.000000	6.000000	6.000000	6.000000	7.000000	7.000000
sub-293	4.000000	4.000000	1.000000	2.000000	5.000000	5.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	5.000000	6.000000	7.000000	4.000000	7.000000	7.000000	7.000000	1.000000	1.000000	6.000000	1.000000	1.000000	7.000000	6.000000	4.000000	6.000000	4.000000	4.000000
sub-294	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	2.000000	1.000000	1.000000	5.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	7.000000	7.000000	7.000000	7.000000	7.000000	7.000000
sub-295	2.000000	3.000000	1.000000	1.000000	1.000000	2.000000	1.000000	5.000000	2.000000	5.000000	1.000000	5.000000	5.000000	6.000000	3.000000	2.000000	6.000000	5.000000	7.000000	2.000000	5.000000	1.000000	1.000000	2.000000	6.000000	6.000000	5.000000	6.000000	5.000000	6.000000
sub-296	2.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	5.000000	4.000000	6.000000	6.000000	1.000000	1.000000
sub-297	4.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	6.000000	1.000000	1.000000	6.000000	1.000000	4.000000	1.000000	4.000000	7.000000	4.000000	4.000000	7.000000	7.000000	7.000000	5.000000	6.000000	4.000000
sub-298	3.000000	6.000000	3.000000	5.000000	2.000000	6.000000	5.000000	2.000000	2.000000	3.000000	2.000000	3.000000	3.000000	7.000000	6.000000	2.000000	6.000000	5.000000	6.000000	5.000000	2.000000	1.000000	1.000000	1.000000	6.000000	7.000000	6.000000	6.000000	3.000000	4.000000
sub-299	4.000000	1.000000	3.000000	4.000000	2.000000	2.000000	3.000000	6.000000	2.000000	5.000000	2.000000	5.000000	6.000000	1.000000	5.000000	2.000000	3.000000	2.000000	5.000000	2.000000	1.000000	3.000000	1.000000	3.000000	7.000000	5.000000	6.000000	5.000000	3.000000	5.000000
sub-300	1.000000	1.000000	1.000000	2.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	5.000000	5.000000	5.000000	1.000000	5.000000	5.000000	5.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	3.000000	1.000000	1.000000	5.000000	1.000000
sub-301	4.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	4.000000	1.000000	4.000000	1.000000	5.000000	1.000000	1.000000	3.000000	1.000000	3.000000	1.000000	1.000000	1.000000	1.000000	5.000000	5.000000	1.000000	7.000000	7.000000	7.000000	7.000000	1.000000	5.000000
sub-302	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	4.000000	2.000000	1.000000	1.000000	1.000000	5.000000	1.000000	2.000000	4.000000	4.000000	3.000000	7.000000	7.000000	7.000000	7.000000	7.000000	5.000000
sub-303	2.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	6.000000	1.000000	6.000000	1.000000	5.000000	2.000000	5.000000	2.000000	1.000000	2.000000	1.000000	6.000000	1.000000	2.000000	1.000000	1.000000	1.000000	7.000000	5.000000	7.000000	5.000000	3.000000	7.000000
sub-304	3.000000	4.000000	5.000000	4.000000	2.000000	4.000000	6.000000	4.000000	2.000000	4.000000	5.000000	3.000000	2.000000	3.000000	6.000000	5.000000	4.000000	5.000000	3.000000	2.000000	4.000000	6.000000	6.000000	6.000000	3.000000	2.000000	1.000000	3.000000	2.000000	5.000000
sub-305	2.000000	1.000000	1.000000	1.000000	2.000000	1.000000	2.000000	5.000000	1.000000	2.000000	1.000000	2.000000	5.000000	1.000000	1.000000	3.000000	3.000000	1.000000	6.000000	6.000000	5.000000	4.000000	1.000000	1.000000	6.000000	3.000000	3.000000	5.000000	2.000000	3.000000
sub-306	4.000000	1.000000	3.000000	4.000000	1.000000	1.000000	4.000000	5.000000	5.000000	4.000000	4.000000	5.000000	2.000000	1.000000	3.000000	1.000000	5.000000	6.000000	5.000000	3.000000	2.000000	2.000000	1.000000	1.000000	4.000000	2.000000	3.000000	5.000000	2.000000	4.000000
sub-307	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	5.000000	7.000000	6.000000	1.000000	1.000000
sub-308	3.000000	2.000000	3.000000	4.000000	3.000000	5.000000	4.000000	3.000000	1.000000	1.000000	2.000000	4.000000	2.000000	3.000000	1.000000	1.000000	3.000000	3.000000	1.000000	1.000000	1.000000	2.000000	1.000000	3.000000	5.000000	5.000000	5.000000	5.000000	7.000000	7.000000
sub-309	1.000000	1.000000	1.000000	2.000000	1.000000	2.000000	1.000000	6.000000	1.000000	5.000000	1.000000	3.000000	1.000000	1.000000	1.000000	1.000000	2.000000	2.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	5.000000	3.000000	7.000000	3.000000	1.000000	1.000000
sub-310	1.000000	1.000000	1.000000	3.000000	1.000000	4.000000	1.000000	2.000000	1.000000	3.000000	1.000000	1.000000	3.000000	1.000000	2.000000	1.000000	2.000000	1.000000	2.000000	5.000000	6.000000	1.000000	1.000000	1.000000	6.000000	6.000000	2.000000	6.000000	1.000000	6.000000
sub-311	6.000000	3.000000	6.000000	7.000000	4.000000	6.000000	3.000000	5.000000	7.000000	3.000000	7.000000	6.000000	3.000000	5.000000	3.000000	6.000000	7.000000	6.000000	3.000000	7.000000	5.000000	6.000000	3.000000	1.000000	2.000000	5.000000	6.000000	6.000000	7.000000	6.000000
sub-312	1.000000	2.000000	1.000000	5.000000	1.000000	1.000000	1.000000	2.000000	1.000000	1.000000	1.000000	1.000000	2.000000	3.000000	4.000000	1.000000	3.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	7.000000	6.000000	6.000000	7.000000	1.000000	3.000000
sub-313	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	7.000000	1.000000	6.000000	1.000000	7.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	6.000000	4.000000	1.000000	7.000000	1.000000	6.000000
sub-314	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	6.000000	1.000000	7.000000	1.000000	6.000000	2.000000	1.000000	1.000000	1.000000	1.000000	1.000000	5.000000	5.000000	3.000000	2.000000	5.000000	2.000000	5.000000	4.000000	7.000000	2.000000	5.000000	2.000000
sub-315	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	5.000000	1.000000	4.000000	1.000000	6.000000	1.000000	4.000000	1.000000	1.000000	1.000000	6.000000	6.000000	1.000000	1.000000	4.000000	1.000000	4.000000	7.000000	7.000000	7.000000	5.000000	7.000000	7.000000
sub-316	4.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	5.000000	1.000000	1.000000	1.000000	1.000000	1.000000	4.000000	1.000000	5.000000	1.000000	1.000000	1.000000	6.000000	6.000000	6.000000	6.000000	1.000000	5.000000
sub-317	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	5.000000	1.000000	4.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000
sub-318	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	4.000000	1.000000	3.000000	1.000000	4.000000	3.000000	5.000000	6.000000	6.000000	5.000000	1.000000	2.000000	1.000000	1.000000	4.000000	1.000000	1.000000	7.000000	6.000000	6.000000	6.000000	3.000000	2.000000
sub-319	6.000000	7.000000	1.000000	1.000000	1.000000	1.000000	4.000000	2.000000	6.000000	7.000000	6.000000	7.000000	5.000000	7.000000	7.000000	4.000000	4.000000	5.000000	1.000000	2.000000	5.000000	4.000000	2.000000	1.000000	7.000000	4.000000	5.000000	7.000000	1.000000	4.000000
sub-320	4.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	4.000000	3.000000	3.000000	3.000000	1.000000	1.000000	5.000000	1.000000	5.000000	5.000000	5.000000	5.000000
sub-321	2.000000	4.000000	4.000000	4.000000	2.000000	5.000000	2.000000	6.000000	3.000000	6.000000	5.000000	6.000000	4.000000	5.000000	3.000000	2.000000	4.000000	3.000000	2.000000	2.000000	2.000000	2.000000	3.000000	4.000000	6.000000	5.000000	6.000000	5.000000	5.000000	4.000000
sub-322	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	2.000000	1.000000	2.000000	1.000000	2.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	2.000000	1.000000	1.000000	1.000000	1.000000	1.000000	7.000000	2.000000	1.000000	1.000000	1.000000	1.000000
sub-323	1.000000	2.000000	2.000000	6.000000	3.000000	4.000000	4.000000	5.000000	6.000000	1.000000	2.000000	1.000000	4.000000	1.000000	2.000000	3.000000	2.000000	2.000000	1.000000	2.000000	4.000000	3.000000	3.000000	4.000000	1.000000	2.000000	5.000000	3.000000	4.000000	3.000000
sub-324	1.000000	4.000000	1.000000	3.000000	1.000000	4.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	4.000000	1.000000	7.000000	5.000000	5.000000	7.000000	1.000000	1.000000	1.000000	1.000000	1.000000	7.000000	7.000000	7.000000	7.000000	1.000000	7.000000
sub-325	2.000000	1.000000	2.000000	3.000000	1.000000	2.000000	3.000000	7.000000	1.000000	3.000000	1.000000	4.000000	3.000000	4.000000	2.000000	2.000000	2.000000	2.000000	2.000000	2.000000	2.000000	1.000000	1.000000	1.000000	6.000000	6.000000	3.000000	6.000000	6.000000	4.000000
sub-326	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	5.000000	1.000000	4.000000	1.000000	3.000000	1.000000	1.000000	5.000000	5.000000	6.000000	1.000000	4.000000	1.000000	1.000000	1.000000	1.000000	1.000000	7.000000	7.000000	7.000000	7.000000	7.000000	6.000000
sub-327	1.000000	1.000000	1.000000	2.000000	1.000000	2.000000	1.000000	4.000000	1.000000	2.000000	1.000000	2.000000	6.000000	6.000000	1.000000	1.000000	2.000000	1.000000	7.000000	1.000000	7.000000	7.000000	7.000000	1.000000	7.000000	3.000000	6.000000	3.000000	3.000000	5.000000
sub-328	1.000000	1.000000	2.000000	3.000000	1.000000	4.000000	1.000000	2.000000	1.000000	2.000000	1.000000	2.000000	3.000000	2.000000	1.000000	1.000000	2.000000	3.000000	2.000000	1.000000	1.000000	1.000000	1.000000	1.000000	6.000000	5.000000	5.000000	4.000000	6.000000	4.000000
sub-329	3.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	4.000000	1.000000	2.000000	1.000000	1.000000	4.000000	2.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000
sub-330	3.000000	3.000000	1.000000	3.000000	2.000000	3.000000	1.000000	3.000000	1.000000	3.000000	1.000000	3.000000	1.000000	4.000000	5.000000	4.000000	5.000000	5.000000	3.000000	1.000000	1.000000	2.000000	1.000000	4.000000	5.000000	5.000000	5.000000	5.000000	6.000000	5.000000
sub-331	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	4.000000	1.000000	1.000000	1.000000	2.000000	1.000000	2.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	2.000000	1.000000	1.000000	2.000000	6.000000	5.000000	7.000000	5.000000	6.000000	6.000000
sub-332	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	4.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	5.000000	5.000000	5.000000	5.000000	1.000000	1.000000
sub-333	2.000000	1.000000	1.000000	3.000000	2.000000	3.000000	2.000000	2.000000	2.000000	2.000000	2.000000	2.000000	5.000000	4.000000	1.000000	1.000000	2.000000	2.000000	3.000000	1.000000	3.000000	5.000000	5.000000	7.000000	7.000000	5.000000	4.000000	4.000000	3.000000	5.000000
sub-334	1.000000	1.000000	3.000000	3.000000	1.000000	2.000000	1.000000	5.000000	1.000000	5.000000	1.000000	4.000000	3.000000	3.000000	3.000000	1.000000	6.000000	5.000000	7.000000	5.000000	5.000000	7.000000	5.000000	3.000000	5.000000	5.000000	6.000000	6.000000	3.000000	6.000000
sub-335	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	2.000000	1.000000	1.000000	1.000000	1.000000	1.000000	2.000000	3.000000	4.000000	5.000000	5.000000	5.000000	2.000000	2.000000	2.000000	1.000000	1.000000	1.000000	5.000000	5.000000	7.000000	4.000000	6.000000	1.000000
sub-336	1.000000	1.000000	1.000000	4.000000	2.000000	3.000000	1.000000	1.000000	1.000000	3.000000	1.000000	5.000000	2.000000	4.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	5.000000	6.000000	6.000000	5.000000	6.000000	7.000000	6.000000
sub-337	3.000000	1.000000	1.000000	2.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	5.000000	3.000000	2.000000	3.000000	6.000000	1.000000
sub-338	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	4.000000	1.000000	4.000000	1.000000	1.000000	5.000000	3.000000	1.000000	1.000000	1.000000	1.000000	4.000000	1.000000	5.000000	1.000000	1.000000	1.000000	5.000000	5.000000	6.000000	6.000000	2.000000	4.000000
sub-339	2.000000	5.000000	5.000000	3.000000	2.000000	5.000000	1.000000	7.000000	1.000000	6.000000	1.000000	6.000000	2.000000	6.000000	1.000000	1.000000	5.000000	1.000000	5.000000	5.000000	3.000000	5.000000	6.000000	2.000000	6.000000	6.000000	7.000000	5.000000	6.000000	6.000000
sub-340	5.000000	1.000000	1.000000	1.000000	5.000000	1.000000	1.000000	5.000000	1.000000	2.000000	1.000000	5.000000	1.000000	3.000000	1.000000	1.000000	1.000000	1.000000	5.000000	1.000000	1.000000	1.000000	1.000000	5.000000	7.000000	7.000000	7.000000	7.000000	7.000000	7.000000
sub-341	7.000000	1.000000	1.000000	1.000000	1.000000	1.000000	4.000000	5.000000	4.000000	6.000000	4.000000	5.000000	7.000000	1.000000	5.000000	1.000000	6.000000	1.000000	7.000000	1.000000	5.000000	1.000000	1.000000	1.000000	7.000000	5.000000	7.000000	7.000000	1.000000	1.000000
sub-342	1.000000	1.000000	2.000000	2.000000	2.000000	6.000000	2.000000	5.000000	3.000000	5.000000	4.000000	5.000000	6.000000	7.000000	7.000000	7.000000	7.000000	7.000000	7.000000	1.000000	2.000000	4.000000	1.000000	5.000000	7.000000	7.000000	7.000000	7.000000	7.000000	7.000000
sub-343	5.000000	1.000000	1.000000	2.000000	4.000000	4.000000	4.000000	1.000000	3.000000	3.000000	3.000000	4.000000	1.000000	1.000000	2.000000	1.000000	1.000000	2.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	3.000000	6.000000	4.000000	5.000000	1.000000	3.000000
sub-344	2.000000	6.000000	1.000000	4.000000	1.000000	1.000000	1.000000	6.000000	1.000000	6.000000	1.000000	6.000000	5.000000	7.000000	3.000000	1.000000	5.000000	1.000000	6.000000	1.000000	6.000000	6.000000	5.000000	4.000000	6.000000	6.000000	4.000000	6.000000	4.000000	6.000000
sub-345	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	2.000000	1.000000	1.000000	1.000000	1.000000	2.000000	1.000000	3.000000	1.000000	4.000000	1.000000	1.000000	1.000000	1.000000	1.000000	6.000000	5.000000	6.000000	6.000000	2.000000	1.000000
sub-346	5.000000	5.000000	6.000000	6.000000	1.000000	2.000000	1.000000	7.000000	1.000000	7.000000	1.000000	7.000000	3.000000	2.000000	5.000000	1.000000	1.000000	1.000000	5.000000	1.000000	1.000000	4.000000	1.000000	1.000000	7.000000	7.000000	6.000000	7.000000	6.000000	6.000000
sub-347	1.000000	1.000000	1.000000	2.000000	1.000000	4.000000	1.000000	3.000000	2.000000	5.000000	2.000000	3.000000	1.000000	4.000000	2.000000	2.000000	5.000000	6.000000	6.000000	6.000000	5.000000	6.000000	7.000000	5.000000	5.000000	7.000000	7.000000	6.000000	3.000000	6.000000
sub-348	4.000000	1.000000	2.000000	2.000000	1.000000	2.000000	1.000000	5.000000	1.000000	2.000000	1.000000	2.000000	2.000000	1.000000	2.000000	1.000000	2.000000	1.000000	4.000000	2.000000	3.000000	6.000000	6.000000	5.000000	6.000000	6.000000	4.000000	5.000000	7.000000	7.000000
sub-349	4.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	4.000000	1.000000	4.000000	1.000000	4.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	7.000000	7.000000	5.000000	6.000000	7.000000	7.000000	4.000000	6.000000	4.000000
sub-350	2.000000	1.000000	1.000000	2.000000	1.000000	4.000000	2.000000	2.000000	2.000000	2.000000	2.000000	2.000000	2.000000	2.000000	3.000000	2.000000	5.000000	6.000000	6.000000	6.000000	5.000000	6.000000	7.000000	6.000000	6.000000	7.000000	6.000000	6.000000	2.000000	6.000000
sub-351	4.000000	1.000000	1.000000	1.000000	1.000000	7.000000	1.000000	4.000000	1.000000	4.000000	1.000000	4.000000	1.000000	4.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	4.000000	1.000000	1.000000	7.000000	4.000000	4.000000	4.000000	6.000000	4.000000
